1.  gpio_serial_link_1[0] (driver: <none>)
47.  user_io_in[14] (driver: <none>)
48.  user_io_in[15] (driver: <none>)
49.  user_io_in[16] (driver: <none>)
50.  user_io_in[17] (driver: <none>)
51.  user_io_in[18] (driver: <none>)
52.  user_io_in[19] (driver: <none>)
53.  user_io_in[1] (driver: <none>)
54.  user_io_in[20] (driver: <none>)
55.  user_io_in[21] (driver: <none>)
56.  user_io_in[22] (driver: <none>)
57.  user_io_in[23] (driver: <none>)
58.  user_io_in[24] (driver: <none>)
59.  user_io_in[25] (driver: <none>)
60.  user_io_in[26] (driver: <none>)
61.  user_io_in[2] (driver: <none>)
62.  user_io_in[3] (driver: <none>)
63.  user_io_in[4] (driver: <none>)
64.  user_io_in[5] (driver: <none>)
65.  user_io_in[6] (driver: <none>)
66.  user_io_in[7] (driver: <none>)
67.  user_io_in[8] (driver: <none>)
68.  user_io_in[9] (driver: <none>)
69.  user_io_in_3v3[0] (driver: <none>)
70.  user_io_in_3v3[10] (driver: <none>)
71.  user_io_in_3v3[11] (driver: <none>)
72.  user_io_in_3v3[12] (driver: <none>)
73.  user_io_in_3v3[13] (driver: <none>)
74.  user_io_in_3v3[14] (driver: <none>)
75.  user_io_in_3v3[15] (driver: <none>)
76.  user_io_in_3v3[16] (driver: <none>)
77.  user_io_in_3v3[17] (driver: <none>)
78.  user_io_in_3v3[18] (driver: <none>)
79.  user_io_in_3v3[19] (driver: <none>)
80.  user_io_in_3v3[1] (driver: <none>)
81.  user_io_in_3v3[20] (driver: <none>)
82.  user_io_in_3v3[21] (driver: <none>)
83.  user_io_in_3v3[22] (driver: <none>)
84.  user_io_in_3v3[23] (driver: <none>)
85.  user_io_in_3v3[24] (driver: <none>)
86.  user_io_in_3v3[25] (driver: <none>)
87.  user_io_in_3v3[26] (driver: <none>)
88.  user_io_in_3v3[2] (driver: <none>)
89.  user_io_in_3v3[3] (driver: <none>)
90.  user_io_in_3v3[4] (driver: <none>)
91.  user_io_in_3v3[5] (driver: <none>)
92.  user_io_in_3v3[6] (driver: <none>)
93.  user_io_in_3v3[7] (driver: <none>)
94.  user_io_in_3v3[8] (driver: <none>)
95.  user_io_in_3v3[9] (driver: <none>)
96.  user_io_oeb[0] (driver: <none>)
97.  user_io_oeb[10] (driver: <none>)
98.  user_io_oeb[11] (driver: <none>)
99.  user_io_oeb[12] (driver: <none>)
100.  user_io_oeb[13] (driver: <none>)
101.  user_io_oeb[14] (driver: <none>)
102.  user_io_oeb[15] (driver: <none>)
103.  user_io_oeb[16] (driver: <none>)
104.  user_io_oeb[17] (driver: <none>)
105.  user_io_oeb[18] (driver: <none>)
106.  user_io_oeb[19] (driver: <none>)
107.  user_io_oeb[1] (driver: <none>)
108.  user_io_oeb[20] (driver: <none>)
109.  user_io_oeb[21] (driver: <none>)
110.  user_io_oeb[22] (driver: <none>)
111.  user_io_oeb[23] (driver: <none>)
112.  user_io_oeb[24] (driver: <none>)
113.  user_io_oeb[25] (driver: <none>)
114.  user_io_oeb[26] (driver: <none>)
115.  user_io_oeb[2] (driver: <none>)
116.  user_io_oeb[3] (driver: <none>)
117.  user_io_oeb[4] (driver: <none>)
118.  user_io_oeb[5] (driver: <none>)
119.  user_io_oeb[6] (driver: <none>)
120.  user_io_oeb[7] (driver: <none>)
121.  user_io_oeb[8] (driver: <none>)
122.  user_io_oeb[9] (driver: <none>)
123.  user_io_out[0] (driver: <none>)
124.  user_io_out[10] (driver: <none>)
125.  user_io_out[11] (driver: <none>)
126.  user_io_out[12] (driver: <none>)
127.  user_io_out[13] (driver: <none>)
128.  user_io_out[14] (driver: <none>)
129.  user_io_out[15] (driver: <none>)
130.  user_io_out[16] (driver: <none>)
131.  user_io_out[17] (driver: <none>)
132.  user_io_out[18] (driver: <none>)
133.  user_io_out[19] (driver: <none>)
134.  user_io_out[1] (driver: <none>)
135.  user_io_out[20] (driver: <none>)
136.  user_io_out[21] (driver: <none>)
137.  user_io_out[22] (driver: <none>)
138.  user_io_out[23] (driver: <none>)
139.  user_io_out[24] (driver: <none>)
140.  user_io_out[25] (driver: <none>)
141.  user_io_out[26] (driver: <none>)
142.  user_io_out[2] (driver: <none>)
143.  user_io_out[3] (driver: <none>)
144.  user_io_out[4] (driver: <none>)
145.  user_io_out[5] (driver: <none>)
146.  user_io_out[6] (driver: <none>)
147.  user_io_out[7] (driver: <none>)
148.  user_io_out[8] (driver: <none>)
149.  user_io_out[9] (driver: <none>)
150.  chip_core/housekeeping_alt/clknet_2_3__leaf_mgmt_gpio_in[0] (driver: <none>)
151.  chip_core/housekeeping_alt/clknet_2_3__leaf_mgmt_gpio_in[1] (driver: <none>)
152.  chip_core/housekeeping_alt/clknet_2_3__leaf_mgmt_gpio_in[2] (driver: <none>)
153.  chip_core/housekeeping_alt/clknet_2_3__leaf_mgmt_gpio_in[3] (driver: <none>)
154.  chip_core/housekeeping_alt/clknet_2_2__leaf_mgmt_gpio_in[0] (driver: <none>)
155.  chip_core/housekeeping_alt/clknet_2_2__leaf_mgmt_gpio_in[1] (driver: <none>)
156.  chip_core/housekeeping_alt/clknet_2_2__leaf_mgmt_gpio_in[2] (driver: <none>)
157.  chip_core/housekeeping_alt/clknet_2_2__leaf_mgmt_gpio_in[3] (driver: <none>)
158.  chip_core/housekeeping_alt/clknet_2_1__leaf_mgmt_gpio_in[0] (driver: <none>)
159.  chip_core/housekeeping_alt/clknet_2_1__leaf_mgmt_gpio_in[1] (driver: <none>)
160.  chip_core/housekeeping_alt/clknet_2_1__leaf_mgmt_gpio_in[2] (driver: <none>)
161.  chip_core/housekeeping_alt/clknet_2_1__leaf_mgmt_gpio_in[3] (driver: <none>)
162.  chip_core/housekeeping_alt/clknet_2_0__leaf_mgmt_gpio_in[0] (driver: <none>)
163.  chip_core/housekeeping_alt/clknet_2_0__leaf_mgmt_gpio_in[1] (driver: <none>)
164.  chip_core/housekeeping_alt/clknet_2_0__leaf_mgmt_gpio_in[2] (driver: <none>)
165.  chip_core/housekeeping_alt/clknet_2_0__leaf_mgmt_gpio_in[3] (driver: <none>)
166.  chip_core/housekeeping_alt/clknet_0_mgmt_gpio_in[0] (driver: <none>)
167.  chip_core/housekeeping_alt/clknet_0_mgmt_gpio_in[1] (driver: <none>)
168.  chip_core/housekeeping_alt/clknet_0_mgmt_gpio_in[2] (driver: <none>)
169.  chip_core/housekeeping_alt/clknet_0_mgmt_gpio_in[3] (driver: <none>)
170.  chip_core/rstb_level/LVGND (driver: pin chip_core/rstb_level/LVGND)
171.  padframe/mprj_pads.vssa (driver: <none>)
172.  padframe/mprj_pads.vdda (driver: <none>)
Error: Load pin 'padframe/mprj_pads.area1_io_pad[8]/ENABLE_H' is missing in the RC annotation for net 'porb_h'.  Ignoring the incomplete RC annotation. (PARA-006)
173.  user_analog[0] (driver: pin padframe/user1_analog_pad[0]/P_CORE)
174.  user_analog[10] (driver: pin padframe/user2_analog_pad[3]/P_CORE)
175.  user_analog[1] (driver: pin padframe/user1_analog_pad[1]/P_CORE)
176.  user_analog[2] (driver: pin padframe/user1_analog_pad[2]/P_CORE)
177.  user_analog[3] (driver: pin padframe/user1_analog_pad[3]/P_CORE)
178.  user_analog[4] (driver: pin padframe/user1_analog_pad_with_clamp/P_CORE)
179.  user_analog[5] (driver: pin padframe/user2_analog_pad_with_clamp[0]/P_CORE)
180.  user_analog[6] (driver: pin padframe/user2_analog_pad_with_clamp[1]/P_CORE)
181.  user_analog[7] (driver: pin padframe/user2_analog_pad[0]/P_CORE)
182.  user_analog[8] (driver: pin padframe/user2_analog_pad[1]/P_CORE)
183.  user_analog[9] (driver: pin padframe/user2_analog_pad[2]/P_CORE)
184.  user_clamp_high[0] (driver: pin padframe/user1_analog_pad_with_clamp/DRN_HVC)
185.  user_clamp_high[1] (driver: pin padframe/user2_analog_pad_with_clamp[0]/DRN_HVC)
186.  user_clamp_high[2] (driver: pin padframe/user2_analog_pad_with_clamp[1]/DRN_HVC)
187.  user_clamp_low[0] (driver: pin padframe/user1_analog_pad_with_clamp/SRC_BDY_HVC)
188.  user_clamp_low[1] (driver: pin padframe/user2_analog_pad_with_clamp[0]/SRC_BDY_HVC)
189.  user_clamp_low[2] (driver: pin padframe/user2_analog_pad_with_clamp[1]/SRC_BDY_HVC)
190.  chip_core/_NC1 (driver: pin chip_core/mprj/io_analog[10])
191.  chip_core/_NC2 (driver: pin chip_core/mprj/io_analog[9])
192.  chip_core/_NC3 (driver: pin chip_core/mprj/io_analog[8])
193.  chip_core/_NC4 (driver: pin chip_core/mprj/io_analog[7])
194.  chip_core/_NC5 (driver: pin chip_core/mprj/io_analog[6])
195.  chip_core/_NC6 (driver: pin chip_core/mprj/io_analog[5])
196.  chip_core/_NC7 (driver: pin chip_core/mprj/io_analog[4])
197.  chip_core/_NC8 (driver: pin chip_core/mprj/io_analog[3])
198.  chip_core/_NC9 (driver: pin chip_core/mprj/io_analog[2])
199.  chip_core/_NC10 (driver: pin chip_core/mprj/io_analog[1])
200.  chip_core/_NC11 (driver: pin chip_core/mprj/io_analog[0])
201.  chip_core/_NC12 (driver: pin chip_core/mprj/io_clamp_high[2])
202.  chip_core/_NC13 (driver: pin chip_core/mprj/io_clamp_high[1])
203.  chip_core/_NC14 (driver: pin chip_core/mprj/io_clamp_high[0])
204.  chip_core/_NC15 (driver: pin chip_core/mprj/io_clamp_low[2])
205.  chip_core/_NC16 (driver: pin chip_core/mprj/io_clamp_low[1])
206.  chip_core/_NC17 (driver: pin chip_core/mprj/io_clamp_low[0])
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[7]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[0]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[3]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[4]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[11]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[5]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[12]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[6]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[13]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[7]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[14]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[8]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[15]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[9]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[16]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[10]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[17]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[8]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[9]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[2]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[10]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[3]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[11]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[4]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[12]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[5]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[13]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[6]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[0]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[7]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[1]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[8]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[2]/PAD_A_ESD_0_H' is missing in the RC annotation for net 'user_gpio_analog[9]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[7]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[0]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[3]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[4]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[11]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[5]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[12]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[6]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[13]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[7]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[14]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[8]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[15]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[9]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[16]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[10]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[17]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[8]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[9]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[2]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[10]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[3]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[11]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[4]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[12]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[5]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area1_io_pad[13]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[6]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[0]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[7]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[1]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[8]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'padframe/mprj_pads.area2_io_pad[2]/PAD_A_NOESD_H' is missing in the RC annotation for net 'user_gpio_noesd[9]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_32/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[7].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[20]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[20]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[21]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[21]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[22]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[22]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[23]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[23]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[24]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[24]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[25]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[25]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[26]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[26]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[27]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[27]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[28]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[28]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[29]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[29]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[30]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[30]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/user_id_value/mask_rev_value[31]/LO' is missing in the RC annotation for net 'chip_core/mask_rev[31]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_11/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1[3].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_12/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1[4].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_1/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_bidir_1[1].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_0/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_bidir_1[0].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_29/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[4].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_4/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1a[2].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_7/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1a[5].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_35/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_bidir_2[0].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_9/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1[1].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_27/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[2].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_26/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[1].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_35/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_bidir_2[0].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_4/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1a[2].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_31/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[6].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_33/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[8].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_30/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[5].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_10/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1[2].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_34/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[9].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_0/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_bidir_1[0].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_1/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_bidir_1[1].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_30/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[5].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_3/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1a[1].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_13/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1[5].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_36/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_bidir_2[1].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_10/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1[2].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_7/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1a[5].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_26/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[1].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_25/gpio_default_value[1]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[0].gpio_defaults[1]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_27/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[2].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_5/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_1a[3].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
Error: Driver pin 'chip_core/gpio_defaults_block_34/gpio_default_value[10]/LO' is missing in the RC annotation for net 'chip_core/gpio_control_in_2[9].gpio_defaults[10]'.  Ignoring the incomplete RC annotation. (PARA-006)
